GENERAL LOCATION LONG,SITE_NAME,ENTRY COMPLETE (Yes or No),DEPLOYED? ACTIVELY COLLECTING DATA? (yes or no),AGENCY,PERSON ACCOUNTABLE,RIVER_KM(RKM),GATE_TYPE,INSTRUMENT_SERIAL_NO.,SYSTEM_MAKE,SYSTEM_MODEL,FILENAME,FIRMWARE_VERSION ,AUTO(A)_OR_REALTIME(RT) ,MODEM_IP_ADDRESS,HYDROPHONE_LATITUDE,HYDROPHONE_LONGITUDE,SHORE_POINT_LATITUDE,SHORE_POINT_LONGITUDE,RECEIVER_CLOCK_TIME_SYSTEM,BattStart_DateTime,DAYS_SINCE_POWER_UP,IN_WATER_DATETIME,OUT_WATER_DATETIME,BOTTOM_DEPTH(M),BOTTOM_DEPTH (FT),HYDROPHONE_DEPTH(M),HYDROPHONE_DEPTH(FT),BEACON_TAG_ID (Dec format),BEACON_PRI (SECS),BEACON_LAT,BEACON_LONG,BEACON_TAG_IN_WATER_DATE,BEACON_TAG_OUT_WATER_DATE,MOORING_METHOD,DEPLOYED_BY,RECOVERED_BY,JUSTIFICATION,EXPECTED_STUDY_DURATION,FUNDING_SOURCE,SPECIES_TAGGED,NOTES_DEPLOYMENT_RECOVERY_DATA ,,
Lower Putah Creek_OldDavisRd,19011OldDavis,,,UC Davis,Rypel,,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lower Putah Creek_ABVBeaverDam,19010Abv_BeaverDam,,,UC Davis,Rypel,,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lower Putah Creek_BLWBeaverDam,016Blw_BeaverDam,,,UC Davis,Rypel,,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lower Putah Creek_MaceBlvd,18156Mace,,,UC Davis,Rypel,,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lower Putah Creek_ABV_LRCulvert,19002Abv_LR,,,UC Davis,Rypel,,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lower Putah Creek_BLW_LRCulvert,002Blw_LR,,,UC Davis,Rypel,,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lower Putah Creek_ABV_LRCheckDam,19005Abv_LRCD,,,UC Davis,Rypel,,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lower Putah Creek_BLW_LRCheckDam,014Blw_LRCD,,,UC Davis,Rypel,,s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lower Putah Creek,,,,UC Davis,Rypel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Durhamferry,SJ_Durhamferry_1_J,Yes,No,UC Davis,Rypel/Fangue,181.8,S,2017-6013,Teknologic,2017,2017-6013220180747.JST,,A,,37.69154,-121.271,37.69155,-121.27102,PST,,,2/18/2022 10:48,5/5/2022 9:48,1.58496,5.2,,,F6AB,60,37.69154,-121.271,2/18/2022 10:48,5/5/2022 9:48,shore cable,"Peterson, A","Peterson, A",SJR spring-run survival,,DSP,Spring-run Chinook salmon juveniles,initial deployment; swapped with new receiver; battery was turned off after start up then turned on at deployment,,
Durhamferry,SJ_Durhamferry_1_J,Yes,No,UC Davis,Rypel/Fangue,181.8,S,2018-6004,Teknologic,2018,2018-6004221231309.JST,,A,,37.69154,-121.271,37.69155,-121.27102,PST,,,5/5/2022 10:02,7/1/2022 9:28,1.2192,4,,,F6AB,60,37.69154,-121.271,5/5/2022 10:02,,shore cable,"Peterson, A","Peterson, A",SJR spring-run survival,,DSP,Spring-run Chinook salmon juveniles,redeployment; final retrieval; battery was turned off after start up then turned on at deployment,,
Durhamferry,SJ_Durhamferry_2_J,Yes,No,UC Davis,Rypel/Fangue,181.801,S,2017-6055,Teknologic,2017,2017-6055220071052.JST,,A,,37.69138,-121.27126,37.69124,-121.27122,PST,,,2/18/2022 11:37,5/5/2022 10:13,1.55448,5.1,,,,,,,,,shore cable,"Peterson, A","Peterson, A",SJR spring-run survival,,DSP,Spring-run Chinook salmon juveniles,initial deployment; swapped with new receiver; battery was turned off after start up then turned on at deployment,,
Durhamferry,SJ_Durhamferry_2_J,Yes,No,UC Davis,Rypel/Fangue,181.801,S,2017-6025,Teknologic,2017,2017-6025221230959.JST,,A,,37.69138,-121.27126,37.69124,-121.27122,PST,,,5/5/2022 10:34,7/1/2022 9:44,1.40208,4.6,,,,,,,,,shore cable,"Peterson, A","Peterson, A",SJR spring-run survival,,DSP,Spring-run Chinook salmon juveniles,redeployment; final retrieval; battery was turned off after start up then turned on at deployment,,
SJ_BCA,SJ_BCA_1_J,Yes,No,UC Davis,Rypel/Fangue,171.701,S,2015-6036,Teknologic,2015,2015-6036220191340.JST,,A,,37.73303,-121.29553,37.733,-121.29547,PST,18/02/2022 12:44:00,,2/18/2022 13:04,5/10/2022 10:07,2.25552,7.4,,,,,,,,,shore cable,"Peterson, A","Peterson, A",SJR spring-run survival,,DSP,Spring-run Chinook salmon juveniles,initial deployment; swapped with new receiver; battery was turned off after start up then turned on at deployment,,
SJ_BCA,SJ_BCA_1_J,Yes,No,UC Davis,Rypel/Fangue,171.701,S,2015-6034,Teknologic,2015,2015-6034221240822.JST,,A,,37.73303,-121.29553,37.733,-121.29547,PST,,,5/10/2022 10:26,7/1/2022 10:07,N/A,N/A,,,,,,,,,shore cable,"Peterson, A","Peterson, A",SJR spring-run survival,,DSP,Spring-run Chinook salmon juveniles,redeployment; final retrieval; battery was turned off after start up then turned on at deployment,,
SJ_BCA,SJ_BCA_2_J,Yes,No,UC Davis,Rypel/Fangue,171.749,S,2017-6016,Teknologic,2017,2017-6016220181325.JST,,A,,37.73268,-121.29568,37.73265,-121.29559,PST,,,2/18/2022 12:31,5/10/2022 10:30,1.58496,5.2,,,F6AA,60,37.73268,-121.29568,02/18/2022 12:31,5/10/2022 10:30,shore cable,"Peterson, A","Peterson, A",SJR spring-run survival,,DSP,Spring-run Chinook salmon juveniles,initial deployment; swapped with new receiver; battery was turned off after start up then turned on at deployment,,
SJ_BCA,SJ_BCA_2_J,Yes,No,UC Davis,Rypel/Fangue,171.749,S,2017-6058,Teknologic,2017,2017-6058220071022.JST,,A,,37.73268,-121.29568,37.73265,-121.29559,PST,,,5/10/2022 10:58,7/1/2022 10:17,N/A,N/A,,,,,,,5/10/2022 10:58,,shore cable,"Peterson, A","Peterson, A",SJR spring-run survival,,DSP,Spring-run Chinook salmon juveniles,redeployment; final retrieval; battery was turned off after start up then turned on at deployment,,
Mossdale,SJ_Moss_1_J,Yes,No,UC Davis,Rypel/Fangue,154.25,S,2017-6037,Teknologic,2017,2017-60037220041141.JST,,A,,37.79228,-121.30742,37.79243,-121.30769,PST,,,2/17/2022 13:58,05/10/2022 9:12,1.55448,5.1,,,,,,,,,shore cable,"Peterson, A","Peterson, A",SJR spring-run survival,,DSP,Spring-run Chinook salmon juveniles,initial deployment; swapped with new receiver; battery was turned off after start up then turned on at deployment,,
Mossdale,SJ_Moss_1_J,Yes,No,UC Davis,Rypel/Fangue,154.25,S,2017-6050,Teknologic,2017,2017-6050221281655.JST,,A,,37.79228,-121.30742,37.79243,-121.30769,PST,,,5/10/2022 9:23,06/29/2022 7:56,N/A,N/A,,,,,,,,,shore cable,"Peterson, A","Peterson, A",SJR spring-run survival,,DSP,Spring-run Chinook salmon juveniles,redeployment; final retrieval; battery was turned off after start up then turned on at deployment,,
Mossdale,SJ_Moss_2_J,Yes,No,UC Davis,Rypel/Fangue,164.4,S,2017-6006,Teknologic,2017,2017-6006220181214.JST,,A,,37.79341,-121.30651,37.79344,-121.30636,PST,,,02/17/2022 14:37,5/10/2022 9:34,1.95072,6.4,,,,,,,,,shore cable,"Peterson, A","Peterson, A",SJR spring-run survival,,DSP,Spring-run Chinook salmon juveniles,initial deployment; swapped with new receiver; battery was turned off after start up then turned on at deployment,,
Mossdale,SJ_Moss_2_J,Yes,No,UC Davis,Rypel/Fangue,164.4,S,2017-6010,Teknologic,2017,2017-6010221231500.JST,,A,,37.79341,-121.30651,37.79344,-121.30636,PST,,,05/10/2022 9:42,6/29/2022 8:11,N/A,N/A,,,,,,,,,shore cable,"Peterson, A","Peterson, A",SJR spring-run survival,,DSP,Spring-run Chinook salmon juveniles,redeployment; final retrieval; battery was turned off after start up then turned on at deployment,,
ORMR,OR_MidR_1_J,Yes,No,UC Davis,Rypel/Fangue,152.84,S,2017-6033,Teknologic,2017,176033_211220_112729_P.JST,,A,,37.81992,-121.37948,37.81964,-121.37932,PST,,,2/17/2022 13:01,05/06/2022 11:52,4.60248,15.1,,,,,,,,,shore cable,"Peterson, A","Peterson, A",SJR spring-run survival,,DSP,Spring-run Chinook salmon juveniles,initial deployment; swapped with new receiver; battery was turned off after start up then turned on at deployment,,
ORMR,OR_MidR_1_J,Yes,No,UC Davis,Rypel/Fangue,152.84,S,2015-6009,Teknologic,2015,2015-6009221240831.JST,,A,,37.81992,-121.37948,37.81964,-121.37932,PST,,,5/6/2022 12:04,07/11/2022 11:21,4.69392,15.4,,,,,,,,,shore cable,"Peterson, A","Peterson, A",SJR spring-run survival,,DSP,Spring-run Chinook salmon juveniles,redeployment; final retrieval; battery was turned off after start up then turned on at deployment,,
ORMR,OR_MidR_2_J,Yes,No,UC Davis,Rypel/Fangue,152.322,S,2017-6024,Teknologic,2017,2017-6024213541109.JST,,A,,37.82048,-121.37778,37.82045,-121.3775,PST,,,2/17/2022 12:31,5/6/2022 11:34,3.9624,13,,,,,,,,,shore cable,"Peterson, A","Peterson, A",SJR spring-run survival,,DSP,Spring-run Chinook salmon juveniles,initial deployment; swapped with new receiver; battery was turned off after start up then turned on at deployment,,
ORMR,OR_MidR_2_J,Yes,No,UC Davis,Rypel/Fangue,152.322,S,2015-6016,Teknologic,2015,2015-6016221231419.JST,,A,,37.82048,-121.37778,37.82045,-121.3775,PST,,,5/6/2022 11:48,7/11/2022 11:38,3.74904,12.3,,,,,,,,,shore cable,"Peterson, A","Peterson, A",SJR spring-run survival,,DSP,Spring-run Chinook salmon juveniles,redeployment; final retrieval; battery was turned off after start up then turned on at deployment,,
Howard,SJ_Howard_1_J,No,No,UC Davis,Rypel/Fangue,SJ_Howard_1_J,S,2017-6003,Teknologic,2017,missing file,,A,,37.87487,-121.33274,37.87482,-121.33249,PST,,,2/17/2022 11:17,5/6/2022 10:19,5.21208,17.1,,,F6CA,60,37.87487,-121.33274,2/17/2022 11:17,5/6/2022 10:19,shore cable,"Peterson, A","Peterson, A",SJR spring-run survival,,DSP,Spring-run Chinook salmon juveniles,initial deployment; swapped with new receiver; battery was turned off after start up then turned on at deployment,,
Howard,SJ_Howard_1_J,Yes,No,UC Davis,Rypel/Fangue,SJ_Howard_1_J,S,2017-6052,Teknologic,2017,2017-6052220181135.JST,,A,,37.87487,-121.33274,37.87482,-121.33249,PST,,,5/6/2022 10:28,6/29/2022,3.16992,10.4,,,F6CA,60,37.87487,-121.33274,5/6/2022 10:28,,shore cable,"Peterson, A","Peterson, A",SJR spring-run survival,,DSP,Spring-run Chinook salmon juveniles,redeployment; final retrieval; battery was turned off after start up then turned on at deployment,,
Howard,SJ_Howard_2_J,Yes,No,UC Davis,Rypel/Fangue,SJ_Howard_2_J,S,2015-6017,Teknologic,2015,2015-6017220241037.JST,,A,,37.87376,-121.33236,37.8737,-121.33241,PST,,,2/17/2022 10:05,05/06/2022 10:19,2.68224,8.8,,,,,,,,,shore cable,"Peterson, A","Peterson, A",SJR spring-run survival,,DSP,Spring-run Chinook salmon juveniles,initial deployment; swapped with new receiver; battery was turned off after start up then turned on at deployment,,
Howard,SJ_Howard_2_J,Yes,No,UC Davis,Rypel/Fangue,SJ_Howard_2_J,S,2017-6019,Teknologic,2017,2018-6003221231020.JST,,A,,37.87376,-121.33236,37.8737,-121.33241,PST,,,5/6/2022 10:28,6/29/2022 9:05,3.10896,10.2,,,,,,,,,shore cable,"Peterson, A","Peterson, A",SJR spring-run survival,,DSP,Spring-run Chinook salmon juveniles,redeployment; final retrieval; file name is different than receiver name but is correct file for this location; battery was turned off after start up then turned on at deployment,,
SJG_US,SJ_SJG_1_J,Yes,No,UC Davis,Rypel/Fangue,145.39,D,2017-6031,Teknologic,2017,2017-6031213541224.JST,,A,,37.938497,-121.335666,37.938692,-121.33558,PST,,,3/9/2022 9:56,5/11/2022 11:31,N/A,N/A,,,F6AE,60,37.938497,-121.335666,03/09/2022 9:56,5/11/2022 11:31,shore cable,"Peterson, A","Peterson, A",SJR spring-run survival,,DSP,Spring-run Chinook salmon juveniles,"initial deployment; swapped with new receiver; No depth, Lowrance not working; battery was turned off after start up then turned on at deployment",,
SJG_US,SJ_SJG_1_J,Yes,No,UC Davis,Rypel/Fangue,145.39,D,2017-6051,Teknologic,2017,2017-6051221291404.JST,,A,,37.938497,-121.335666,37.938692,-121.33558,PST,,,5/11/2022 11:47,6/30/2022 8:32,,,,,,,,,5/11/2022 11:47,,shore cable,"Peterson, A","Peterson, A",SJR spring-run survival,,DSP,Spring-run Chinook salmon juveniles,redeployment; final retrieval; battery was turned off after start up then turned on at deployment,,
SJG_US,SJ_SJG_2_J,Yes,No,UC Davis,Rypel/Fangue,145.16,D,2018-6002,Teknologic,2018,2018-6002220041044.JST,,A,,37.938167,-121.335663,37.938043,-121.335926,PST,,,3/9/2022 10:30,5/11/2022 11:59,N/A,N/A,,,,,,,,,shore cable,"Peterson, A","Peterson, A",SJR spring-run survival,,DSP,Spring-run Chinook salmon juveniles,"initial deployment; swapped with new receiver; No depth, Lowrance not working; battery was turned off after start up then turned on at deployment",,
SJG_US,SJ_SJG_2_J,Yes,No,UC Davis,Rypel/Fangue,145.16,D,2017-6055,Teknologic,2017,2017-6055221301354.JST,,A,,37.938167,-121.335663,37.938043,-121.335926,PST,,,5/11/2022 12:07,6/30/2022 8:43,,,,,,,,,,,shore cable,"Peterson, A","Peterson, A",SJR spring-run survival,,DSP,Spring-run Chinook salmon juveniles,redeployment; final retrieval; battery was turned off after start up then turned on at deployment,,
SJG_DS,SJ_SJG_3_J,Yes,No,UC Davis,Rypel/Fangue,145.16,D,2017-6004,Teknologic,2017,2017-6034220041059.JST,,A,,37.935645,-121.33325,37.935403,-121.333343,PST,,,3/9/2022 10:47,05/11/2022 12:39,N/A,N/A,,,,,,,,,shore cable,"Peterson, A","Peterson, A",SJR spring-run survival,,DSP,Spring-run Chinook salmon juveniles,"initial deployment; swapped with new receiver; No depth, Lowrance not working; battery was turned off after start up then turned on at deployment",,
SJG_DS,SJ_SJG_3_J,Yes,No,UC Davis,Rypel/Fangue,145.16,D,2018-6007,Teknologic,2018,2018-6007221231330.JST,,A,,37.935645,-121.33325,37.935403,-121.333343,PST,,,5/11/2022 12:50,06/30/2022 8:51,,,,,,,,,,,shore cable,"Peterson, A","Peterson, A",SJR spring-run survival,,DSP,Spring-run Chinook salmon juveniles,redeployment; final retrieval; battery was turned off after start up then turned on at deployment,,
SJG_DS,SJ_SJG_4_J,Yes,No,UC Davis,Rypel/Fangue,145.16,D,2017-6034,Teknologic,2017,2017-6004220060951.JST,,A,,37.936117,-121.333436,37.936249,-121.333304,PST,,,3/9/2022 11:10,05/11/2022 12:23,N/A,N/A,,,,,,,,,shore cable,"Peterson, A","Peterson, A",SJR spring-run survival,,DSP,Spring-run Chinook salmon juveniles,"initial deployment; swapped with new receiver; No depth, Lowrance not working; battery was turned off after start up then turned on at deployment",,
SJG_DS,SJ_SJG_4_J,Yes,No,UC Davis,Rypel/Fangue,145.16,D,2017-6033,Teknologic,2017,2017-6033221301343.JST,,A,,37.936117,-121.333436,37.936249,-121.333304,PST,,,5/11/2022 12:31,06/30/2022 9:08,,,,,,,,,,,shore cable,"Peterson, A","Peterson, A",SJR spring-run survival,,DSP,Spring-run Chinook salmon juveniles,redeployment; final retrieval; battery was turned off after start up then turned on at deployment,,
Jersey Point,JP_1_J,Yes,No,UC Davis,Rypel/Fangue,,D,2015-6002,Teknologic,2015,2015-6002213541452.JST,,A,,38.05564,-121.6904,N/A,N/A,PST,,,2/23/2022 9:20,6/27/2022 10:25,9.2964,30.5,,,,,,,,,acoustic release,"Peterson, A","Peterson, A",SJR spring-run survival,,DSP,Spring-run Chinook salmon juveniles,inital deployment; final retreival; battery was turned off after start up then turned on at deployment,,
Jersey Point,JP_2_J,Yes,No,UC Davis,Rypel/Fangue,,D,2018-6012,Teknologic,2018,2018-6012220061554.JST,,A,,38.05464,-121.68964,N/A,N/A,PST,,,2/23/2022 9:48,6/27/2022 9:38,15.72768,51.6,,,F752,60,38.05464,-121.68964,02/23/2022 9:48,,acoustic release,"Peterson, A","Peterson, A",SJR spring-run survival,,DSP,Spring-run Chinook salmon juveniles,inital deployment; final retreival; battery was turned off after start up then turned on at deployment,,
Jersey Point,JP_3_J,Yes,No,UC Davis,Rypel/Fangue,,D,2017-6054,Teknologic,2017,2017-6054213541335.JST,,A,,38.05489,-121.68901,N/A,N/A,PST,,,2/23/2022 10:06,6/27/2022 9:18,15.02664,49.3,,,,,,,,,acoustic release,"Peterson, A","Peterson, A",SJR spring-run survival,,DSP,Spring-run Chinook salmon juveniles,inital deployment; final retreival; battery was turned off after start up then turned on at deployment,,
Jersey Point,JP_4_J,Yes,No,UC Davis,Rypel/Fangue,,D,2015-6006,Teknologic,2015,2015-6005220061458.JST,,A,,38.05293,-121.68852,N/A,N/A,PST,,,2/23/2022 10:22,6/27/2022 9:59,11.7348,38.5,,,,,,,,,acoustic release,"Peterson, A","Peterson, A",SJR spring-run survival,,DSP,Spring-run Chinook salmon juveniles,inital deployment; final retreival; battery was turned off after start up then turned on at deployment,,
Jersey Point,JP_5_J,Yes,No,UC Davis,Rypel/Fangue,,D,2018-6006,Teknologic,2018,2018-6006213541319.JST,,A,,38.05116,-121.69459,N/A,N/A,PST,,,2/23/2022 10:40,6/27/2022,N/A,N/A,,,,,,,,,acoustic release,"Peterson, A","Peterson, A",SJR spring-run survival,,DSP,Spring-run Chinook salmon juveniles,inital deployment; final retreival; battery was turned off after start up then turned on at deployment,,
Jersey Point,JP_6_J,Yes,No,UC Davis,Rypel/Fangue,,D,2017-6023,Teknologic,2017,2017-6023220061526.JST,,A,,38.04997,-121.69412,N/A,N/A,PST,,,2/23/2022 10:53,6/27/2022 12:33,13.50264,44.3,,,,,,,,,acoustic release,"Peterson, A","Peterson, A",SJR spring-run survival,,DSP,Spring-run Chinook salmon juveniles,inital deployment; final retreival; battery was turned off after start up then turned on at deployment,,
Jersey Point,JP_7_J,Yes,No,UC Davis,Rypel/Fangue,,D,2017-6021,Teknologic,2017,2017-6021213541355.JST,,A,,38.04945,-121.69279,N/A,N/A,PST,,,2/23/2022 11:08,06/27/2022 13:00,12.89304,42.3,,,F6D4,60,38.04945,-121.69279,2/23/2022 11:08,,acoustic release,"Peterson, A","Peterson, A",SJR spring-run survival,,DSP,Spring-run Chinook salmon juveniles,inital deployment; final retreival; battery was turned off after start up then turned on at deployment,,
Jersey Point,JP_8_J,No,Yes,UC Davis,Rypel/Fangue,,D,2015-6004,Teknologic,2015,missing file,,A,,38.04935,-121.69152,N/A,N/A,PST,,,3/14/2022 13:08,,,,,,,,,,,,acoustic release,"Peterson, A","Peterson, A",SJR spring-run survival,,DSP,Spring-run Chinook salmon juveniles,inital deployment; final retreival; battery was turned off after start up then turned on at deployment,,
MAC,MAC_1_J,Yes,No,UC Davis,Rypel/Fangue,123.231,D,2017-6005,Teknologic,2017,2017-6005220061057.JST,,A,,38.018315,-121.461453,38.01851,-121.46115,PST,,,3/9/2022 12:00,5/11/2022 9:14,,,,,F6B2,60,38.018315,-121.461453,3/9/2022 12:00,,shore cable,"Peterson, A","Peterson, A",SJR spring-run survival,,DSP,Spring-run Chinook salmon juveniles,"initial deployment; swapped with new receiver; No depth, Lowrance not working; battery was turned off after start up then turned on at deployment",,
MAC,MAC_1_J,Yes,No,UC Davis,Rypel/Fangue,123.232,D,176008,Teknologic,2017,2017-6008221231438.JST,,A,,38.018315,-121.461453,38.01851,-121.46115,PST,,,5/11/2022 9:26,6/30/2022 11:24,,,,,,,,,,,shore cable,"Peterson, A","Peterson, A",SJR spring-run survival,,DSP,Spring-run Chinook salmon juveniles,redeployment; final retrieval; battery was turned off after start up then turned on at deployment,,
MAC,MAC_2_J,Yes,No,UC Davis,Rypel/Fangue,123.232,D,2017-6039,Teknologic,2017,2017-6039220061031.JST,,A,,38.016375,-121.46177,38.016053,-121.462229,PST,,,3/9/2022 12:38,6/30/2022 11:08,,,,,,,,,,,shore cable,"Peterson, A","Peterson, A",SJR spring-run survival,,DSP,Spring-run Chinook salmon juveniles,"inital deployment; final retreival; No depth, Lowrance not working; battery was turned off after start up then turned on at deployment",,
MAC,MAC_3_J,Yes,No,UC Davis,Rypel/Fangue,122.341,D,2017-6028,Teknologic,2017,2017-6028213541422.JST,,A,,38.022744,-121.465973,38.02241,-121.46686,PST,,,3/9/2022 13:30,06/30/2022 10:50,,,,,,,,,,,shore cable,"Peterson, A","Peterson, A",SJR spring-run survival,,DSP,Spring-run Chinook salmon juveniles,"inital deployment; final retreival; No depth, Lowrance not working; battery was turned off after start up then turned on at deployment",,
MAC,MAC_4_J,Yes,No,UC Davis,Rypel/Fangue,122.342,D,2015-6010,Teknologic,2015,2015-6010213480826.JST,,A,,38.02326,-121.46438,38.02334,-121.46402,PST,,,3/9/2022 13:55,05/11/2022 9:34,,,,,,,,,,,shore cable,"Peterson, A","Peterson, A",SJR spring-run survival,,DSP,Spring-run Chinook salmon juveniles,"initial deployment; swapped with new receiver; No depth, Lowrance not working; battery was turned off after start up then turned on at deployment",,
MAC,MAC_4_J,Yes,No,UC Davis,Rypel/Fangue,122.342,D,2015-6033,Teknologic,2015,2015-6033221290758.JST,,A,,38.02326,-121.46438,38.02334,-121.46402,PST,,,5/11/2022 9:41,06/30/2022 9:59,,,,,,,,,,,shore cable,"Peterson, A","Peterson, A",SJR spring-run survival,,DSP,Spring-run Chinook salmon juveniles,redeployment; final retrieval; battery was turned off after start up then turned on at deployment,,
Las Palmas,LasPalmas,Yes,No,UC Davis,Rypel/Fangue,,S,200005,Lotek,WHS 4350L,JST00005.JST,,A,,37.49409,-121.08083,37.49411,-121.08064,PST,,,03/29/2022 13:55,4/14/2022 13:14,,,,,,,,,,,shore cable with stand,"Gonzales, S","Peterson, A",SJR spring-run survival,,DSP,Spring-run Chinook salmon juveniles,initial deployment; downloaded; worked with these receivers off of kanoes so could not retreive depth,,
Las Palmas,LasPalmas,Yes,No,UC Davis,Rypel/Fangue,,S,200005,Lotek,WHS 4350L,JST00005.JST,,A,,37.49409,-121.08083,37.49411,-121.08064,PST,,,4/14/2022,4/27/2022 10:17,,,,,,,,,,,shore cable with stand,"Peterson, A","Peterson, A",SJR spring-run survival,,DSP,Spring-run Chinook salmon juveniles,redeployment; final retrieval; worked with these receivers off of kanoes so could not retreive depth,,
Hills Ferry,HillsFerry,Yes,No,UC Davis,Rypel/Fangue,257.23,S,200016,Lotek,WHS 4350L,JST00005.JST,,A,,37.35161,-120.97697,37.35158,-120.97705,PST,,,03/29/2022 15:55,4/14/2022 9:58,,,,,,,,,,,shore cable with stand,"Gonzales, S","Peterson, A",SJR spring-run survival,,DSP,Spring-run Chinook salmon juveniles,initial deployment; downloaded; worked with these receivers off of kanoes so could not retreive depth,,
Hills Ferry,HillsFerry,Yes,No,UC Davis,Rypel/Fangue,257.23,S,200016,Lotek,WHS 4350L,JST00005.JST,,A,,37.35161,-120.97697,37.35158,-120.97705,PST,,,4/14/2022 11:57,4/27/2022 11:35,,2.5,,,,,,,,,shore cable with stand,"Peterson, A","Peterson, A",SJR spring-run survival,,DSP,Spring-run Chinook salmon juveniles,redeployment; final retrieval; worked with these receivers off of kanoes so could not retreive depth,,
Sutter_Bypass_WestCanal1,SB_WC_1,No,yes,UC Davis,Rypel/Fangue,,S,200212,Lotek,WHS 4350L,,,A,,38.943643,-121.664816,38.9436437,-121.66483,,01/27/2022 20:11,264,01/28/2022 11:00,,,,,,,60,,,01/28/2022 11:04,,"weighted-bouy, tree","Alcott, D; Wampler, A",,Rice rearing migration survival,5 months,"NRCS, CRC",fall run Chinook salmon,,,
GooseClub_WestCanal,GC_WC,No,yes,UC Davis,Rypel/Fangue,,S,200215,Lotek,WHS 4350L,,,A,,38.873566,-121.6403662,38.8733739,-121.640535,,,,01/28/2022 17:18:00,,,,,,,60,,,1/28/2022 17:20,,"weighted-bouy, tree","Alcott, D; Wampler, A",,Rice rearing migration survival,5 months,"NRCS, CRC",fall run Chinook salmon,,,
Kirksville_Rd,Kirk,No,yes,UC Davis,Rypel/Fangue,,S,200214,Lotek,WHS 4350L,,,A,,38.910754,-121.638911,38.910991,-121.638717,,,,02/03/2022 9:23:00,,,,,,,60,,,02/03/2022 9:29,,"weighted-bouy, tree","Alcott, D; Wampler, A",,Rice rearing migration survival,5 months,"NRCS, CRC",fall run Chinook salmon,,,
DosRios_Bridge_up,DRB_1,No,yes,UC Davis,Rypel/Fangue,,S,200211,Lotek,2017,,,A,,38.786475,-121.653778,38.786554,-121.653877,,,,02/03/2022 12:34:00,,,,,,,60,,,02/03/2022 12:37,,"weighted-bouy, tree","Alcott, D; Wampler, A",,Rice rearing migration survival,5 months,"NRCS, CRC",fall run Chinook salmon,,,
DosRios_Bridge_down,DRB_2,No,yes,UC Davis,Rypel/Fangue,,S,6056,Teknologic,,,,A,,,,,,,,,02/07/2022 15:00:00,,,,,,,60,,,02/07/2022 15:02,,"weighted-bouy, tree","Alcott, D; Wampler, A",,Rice rearing migration survival,5 months,"NRCS, CRC",fall run Chinook salmon,,,
Sac-Feather_confluence,SRFR_CON,No,yes,UC Davis,Rypel/Fangue,,S,6003,Teknologic,2018,,,A,,38.785243,-121.624449,38.78491,-121.624814,,,,02/07/2022 13:26:00,,,,,,,60,,,02/07/2022,,"weighted-bouy, tree","Alcott, D; Wampler, A",,Rice rearing migration survival,5 months,"NRCS, CRC",fall run Chinook salmon,,,
